29 6 31 6 7
23 9 24 12 9
20 3 22 6 1
10 2 13 4 10
26 2 28 3 9
26 8 28 11 3
29 5 32 5 7
29 12 29 13 1
5 7 5 8 1
9 10 10 10 2
23 9 24 12 8
25 10 26 10 3
8 11 10 13 7
13 2 15 3 6
29 10 29 11 10
22 3 23 4 9
18 3 18 5 3
3 1 6 3 1
15 5 16 8 10
32 1 32 2 5
3 6 4 8 7
31 6 32 8 3
29 8 32 8 4
30 6 31 8 6
16 7 18 10 9
24 2 27 2 5
24 7 24 7 7
11 8 13 10 6
5 4 7 7 8
5 3 6 6 1
17 9 20 12 8
20 12 23 13 9
22 8 25 10 4
24 6 27 7 9
8 5 9 5 2
3 10 3 11 4
27 10 30 12 2
1 8 1 9 4
9 3 12 5 1
16 1 19 3 6
24 1 26 1 9
14 9 16 9 3
18 10 21 13 5
26 9 26 9 10
14 3 16 5 4
14 9 15 9 1
29 10 29 11 9
6 3 7 3 8
16 8 18 8 3
10 8 12 10 2
17 8 19 9 5
12 7 13 8 1
17 2 20 4 1
18 2 19 4 1
18 6 21 7 1
3 2 4 3 8
9 1 9 3 6
3 10 6 12 8
4 4 5 4 8
25 7 28 9 7
12 3 13 5 1
28 3 28 6 8
7 8 7 11 1
12 6 13 6 9
30 10 31 13 3
16 7 16 10 10
31 1 31 3 5
15 12 17 13 2
14 2 17 4 8
14 10 17 11 1
2 1 2 3 7
23 1 23 3 5
26 9 28 9 10
18 8 21 11 6
21 2 22 5 4
1 2 4 5 6
18 2 18 3 5
14 9 14 11 7
9 2 9 4 5
7 11 8 11 6
23 11 23 11 1
29 1 32 3 6
5 6 8 9 3
28 10 31 11 5
27 10 29 11 8
27 4 28 4 7
2 2 4 2 6
9 10 12 12 3
27 9 29 12 7
20 9 23 9 3
29 7 32 9 8
9 8 9 9 8
6 6 6 8 10
24 7 27 9 6
21 1 24 2 6
11 8 11 10 9
20 4 20 6 10
30 8 30 9 10
23 6 26 9 10
19 8 21 10 1
29 9 29 10 9
30 8 30 8 8
17 5 18 5 7
6 2 6 3 5
23 5 23 5 5
16 2 16 4 8
23 8 26 10 7
27 6 29 8 8
14 9 17 10 2
23 2 24 4 5
5 10 7 10 2
28 9 28 9 9
6 8 8 11 5
5 1 6 4 5
31 7 31 10 6
1 7 2 9 4
31 4 32 6 10
30 8 31 11 7
24 5 24 8 7
17 7 18 10 10
7 1 7 4 10
29 10 30 12 6
16 9 18 11 4
15 9 17 11 6
19 2 22 4 9
29 10 32 12 9
22 5 23 6 4
23 2 23 2 8
3 3 3 6 10
4 7 6 10 6
17 7 17 9 1
10 9 13 10 1
5 8 8 11 7
23 7 25 10 9
22 7 24 8 5
14 10 17 10 2
6 6 8 6 3
24 2 26 2 5
1 10 4 13 6
16 2 19 3 6
30 4 31 7 2
3 13 4 13 5
29 9 29 10 4
18 11 19 11 1
24 9 25 11 4
16 5 19 7 4
11 8 12 11 10
12 2 14 5 3
19 11 22 11 9
17 12 20 13 1
22 11 25 12 1
15 5 17 8 8
23 2 26 4 2
20 5 22 7 7
21 8 24 8 3
12 12 15 13 8
10 5 10 6 1
7 12 8 12 8
14 6 15 8 10
18 8 18 9 9
30 6 30 7 10
12 9 13 10 2
30 11 30 13 6
7 5 10 8 7
24 2 24 3 10
28 3 28 3 1
12 10 12 11 9
7 11 8 12 1
10 9 11 9 6
11 1 12 2 3
7 6 7 8 7
17 3 19 6 5
24 7 24 10 10
14 10 16 13 8
16 9 18 10 7
9 5 12 7 2
1 9 4 9 5
17 4 17 6 1
25 4 27 5 3
7 7 7 10 9
25 4 28 6 2
3 6 4 8 4
16 6 17 6 7
8 8 11 11 4
7 3 7 6 7
31 3 32 4 7
10 10 11 10 1
21 6 24 7 8
10 7 11 9 3
6 4 6 6 1
6 4 8 6 2
12 10 14 11 4
28 5 28 7 3
29 5 30 7 2
3 4 5 7 2
25 7 28 10 1
17 6 18 9 8
28 6 28 6 10
29 10 32 12 7
6 7 9 7 8
